"INDIC","Indicator","LOCATION","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.505,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.509,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2009","2009","OECDIDX","OECD=100","0","Units",,,71,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2010","2010","OECDIDX","OECD=100","0","Units",,,65,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2011","2011","OECDIDX","OECD=100","0","Units",,,67,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2012","2012","OECDIDX","OECD=100","0","Units",,,64,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2013","2013","OECDIDX","OECD=100","0","Units",,,66,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2014","2014","OECDIDX","OECD=100","0","Units",,,66,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2015","2015","OECDIDX","OECD=100","0","Units",,,62,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2016","2016","OECDIDX","OECD=100","0","Units",,,64,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2017","2017","OECDIDX","OECD=100","0","Units",,,66,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2018","2018","OECDIDX","OECD=100","0","Units",,,68,,
"CPL","Comparative Price Levels","SVK","Slovak Republic","2019","2019","OECDIDX","OECD=100","0","Units",,,66,,
"CUR","Current PPPs","SVK","Slovak Republic","2009","2009","OECDIDX","OECD=100","0","Units",,,68,,
"CUR","Current PPPs","SVK","Slovak Republic","2010","2010","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","SVK","Slovak Republic","2011","2011","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","SVK","Slovak Republic","2012","2012","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","SVK","Slovak Republic","2013","2013","OECDIDX","OECD=100","0","Units",,,72,,
"CUR","Current PPPs","SVK","Slovak Republic","2014","2014","OECDIDX","OECD=100","0","Units",,,72,,
"CUR","Current PPPs","SVK","Slovak Republic","2015","2015","OECDIDX","OECD=100","0","Units",,,72,,
"CUR","Current PPPs","SVK","Slovak Republic","2016","2016","OECDIDX","OECD=100","0","Units",,,69,,
"CUR","Current PPPs","SVK","Slovak Republic","2017","2017","OECDIDX","OECD=100","0","Units",,,69,,
"CUR","Current PPPs","SVK","Slovak Republic","2018","2018","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","SVK","Slovak Republic","2019","2019","OECDIDX","OECD=100","0","Units",,,71,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2009","2009","OECDIDX","OECD=100","0","Units",,,65,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2010","2010","OECDIDX","OECD=100","0","Units",,,67,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2011","2011","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2012","2012","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2013","2013","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2014","2014","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2015","2015","OECDIDX","OECD=100","0","Units",,,71,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2016","2016","OECDIDX","OECD=100","0","Units",,,72,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2017","2017","OECDIDX","OECD=100","0","Units",,,72,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2018","2018","OECDIDX","OECD=100","0","Units",,,74,,
"CST","Constant 2015 PPPs","SVK","Slovak Republic","2019","2019","OECDIDX","OECD=100","0","Units",,,74,,
"PPP","Purchasing Power Parities","ESP","Spain","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.718,,
"PPP","Purchasing Power Parities","ESP","Spain","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.726,,
"PPP","Purchasing Power Parities","ESP","Spain","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.714,,
"PPP","Purchasing Power Parities","ESP","Spain","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.695,,
"PPP","Purchasing Power Parities","ESP","Spain","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.675,,
"PPP","Purchasing Power Parities","ESP","Spain","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.662,,
"PPP","Purchasing Power Parities","ESP","Spain","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.665,,
"PPP","Purchasing Power Parities","ESP","Spain","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.643,,
"PPP","Purchasing Power Parities","ESP","Spain","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.63,,
"PPP","Purchasing Power Parities","ESP","Spain","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.635,,
"PPP","Purchasing Power Parities","ESP","Spain","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.633,,
"CPL","Comparative Price Levels","ESP","Spain","2009","2009","OECDIDX","OECD=100","0","Units",,,98,,
"CPL","Comparative Price Levels","ESP","Spain","2010","2010","OECDIDX","OECD=100","0","Units",,,94,,
"CPL","Comparative Price Levels","ESP","Spain","2011","2011","OECDIDX","OECD=100","0","Units",,,95,,
"CPL","Comparative Price Levels","ESP","Spain","2012","2012","OECDIDX","OECD=100","0","Units",,,88,,
"CPL","Comparative Price Levels","ESP","Spain","2013","2013","OECDIDX","OECD=100","0","Units",,,91,,
"CPL","Comparative Price Levels","ESP","Spain","2014","2014","OECDIDX","OECD=100","0","Units",,,91,,
"CPL","Comparative Price Levels","ESP","Spain","2015","2015","OECDIDX","OECD=100","0","Units",,,83,,
"CPL","Comparative Price Levels","ESP","Spain","2016","2016","OECDIDX","OECD=100","0","Units",,,82,,
"CPL","Comparative Price Levels","ESP","Spain","2017","2017","OECDIDX","OECD=100","0","Units",,,82,,
"CPL","Comparative Price Levels","ESP","Spain","2018","2018","OECDIDX","OECD=100","0","Units",,,85,,
"CPL","Comparative Price Levels","ESP","Spain","2019","2019","OECDIDX","OECD=100","0","Units",,,83,,
"CUR","Current PPPs","ESP","Spain","2009","2009","OECDIDX","OECD=100","0","Units",,,94,,
"CUR","Current PPPs","ESP","Spain","2010","2010","OECDIDX","OECD=100","0","Units",,,90,,
"CUR","Current PPPs","ESP","Spain","2011","2011","OECDIDX","OECD=100","0","Units",,,87,,
"CUR","Current PPPs","ESP","Spain","2012","2012","OECDIDX","OECD=100","0","Units",,,84,,
"CUR","Current PPPs","ESP","Spain","2013","2013","OECDIDX","OECD=100","0","Units",,,83,,
"CUR","Current PPPs","ESP","Spain","2014","2014","OECDIDX","OECD=100","0","Units",,,83,,
"CUR","Current PPPs","ESP","Spain","2015","2015","OECDIDX","OECD=100","0","Units",,,84,,
"CUR","Current PPPs","ESP","Spain","2016","2016","OECDIDX","OECD=100","0","Units",,,87,,
"CUR","Current PPPs","ESP","Spain","2017","2017","OECDIDX","OECD=100","0","Units",,,89,,
"CUR","Current PPPs","ESP","Spain","2018","2018","OECDIDX","OECD=100","0","Units",,,88,,
"CUR","Current PPPs","ESP","Spain","2019","2019","OECDIDX","OECD=100","0","Units",,,88,,
"CST","Constant 2015 PPPs","ESP","Spain","2009","2009","OECDIDX","OECD=100","0","Units",,,86,,
"CST","Constant 2015 PPPs","ESP","Spain","2010","2010","OECDIDX","OECD=100","0","Units",,,83,,
"CST","Constant 2015 PPPs","ESP","Spain","2011","2011","OECDIDX","OECD=100","0","Units",,,81,,
"CST","Constant 2015 PPPs","ESP","Spain","2012","2012","OECDIDX","OECD=100","0","Units",,,78,,
"CST","Constant 2015 PPPs","ESP","Spain","2013","2013","OECDIDX","OECD=100","0","Units",,,76,,
"CST","Constant 2015 PPPs","ESP","Spain","2014","2014","OECDIDX","OECD=100","0","Units",,,76,,
"CST","Constant 2015 PPPs","ESP","Spain","2015","2015","OECDIDX","OECD=100","0","Units",,,78,,
"CST","Constant 2015 PPPs","ESP","Spain","2016","2016","OECDIDX","OECD=100","0","Units",,,79,,
"CST","Constant 2015 PPPs","ESP","Spain","2017","2017","OECDIDX","OECD=100","0","Units",,,79,,
"CST","Constant 2015 PPPs","ESP","Spain","2018","2018","OECDIDX","OECD=100","0","Units",,,80,,
"CST","Constant 2015 PPPs","ESP","Spain","2019","2019","OECDIDX","OECD=100","0","Units",,,80,,
"PPP","Purchasing Power Parities","SWE","Sweden","2009","2009","NATUSD","National currency per US dollar","0","Units",,,8.91,,
"PPP","Purchasing Power Parities","SWE","Sweden","2010","2010","NATUSD","National currency per US dollar","0","Units",,,9.02,,
"PPP","Purchasing Power Parities","SWE","Sweden","2011","2011","NATUSD","National currency per US dollar","0","Units",,,8.84,,
"PPP","Purchasing Power Parities","SWE","Sweden","2012","2012","NATUSD","National currency per US dollar","0","Units",,,8.65,,
"PPP","Purchasing Power Parities","SWE","Sweden","2013","2013","NATUSD","National currency per US dollar","0","Units",,,8.6,,
"PPP","Purchasing Power Parities","SWE","Sweden","2014","2014","NATUSD","National currency per US dollar","0","Units",,,8.73,,
"PPP","Purchasing Power Parities","SWE","Sweden","2015","2015","NATUSD","National currency per US dollar","0","Units",,,8.85,,
"PPP","Purchasing Power Parities","SWE","Sweden","2016","2016","NATUSD","National currency per US dollar","0","Units",,,8.82,,
"PPP","Purchasing Power Parities","SWE","Sweden","2017","2017","NATUSD","National currency per US dollar","0","Units",,,8.72,,
"PPP","Purchasing Power Parities","SWE","Sweden","2018","2018","NATUSD","National currency per US dollar","0","Units",,,8.83,,
"PPP","Purchasing Power Parities","SWE","Sweden","2019","2019","NATUSD","National currency per US dollar","0","Units",,,8.92,,
"CPL","Comparative Price Levels","SWE","Sweden","2009","2009","OECDIDX","OECD=100","0","Units",,,114,,
"CPL","Comparative Price Levels","SWE","Sweden","2010","2010","OECDIDX","OECD=100","0","Units",,,122,,
"CPL","Comparative Price Levels","SWE","Sweden","2011","2011","OECDIDX","OECD=100","0","Units",,,130,,
"CPL","Comparative Price Levels","SWE","Sweden","2012","2012","OECDIDX","OECD=100","0","Units",,,126,,
"CPL","Comparative Price Levels","SWE","Sweden","2013","2013","OECDIDX","OECD=100","0","Units",,,134,,
"CPL","Comparative Price Levels","SWE","Sweden","2014","2014","OECDIDX","OECD=100","0","Units",,,131,,
"CPL","Comparative Price Levels","SWE","Sweden","2015","2015","OECDIDX","OECD=100","0","Units",,,119,,
"CPL","Comparative Price Levels","SWE","Sweden","2016","2016","OECDIDX","OECD=100","0","Units",,,119,,
"CPL","Comparative Price Levels","SWE","Sweden","2017","2017","OECDIDX","OECD=100","0","Units",,,118,,
"CPL","Comparative Price Levels","SWE","Sweden","2018","2018","OECDIDX","OECD=100","0","Units",,,116,,
"CPL","Comparative Price Levels","SWE","Sweden","2019","2019","OECDIDX","OECD=100","0","Units",,,110,,
"CUR","Current PPPs","SWE","Sweden","2009","2009","OECDIDX","OECD=100","0","Units",,,118,,
"CUR","Current PPPs","SWE","Sweden","2010","2010","OECDIDX","OECD=100","0","Units",,,120,,
"CUR","Current PPPs","SWE","Sweden","2011","2011","OECDIDX","OECD=100","0","Units",,,121,,
"CUR","Current PPPs","SWE","Sweden","2012","2012","OECDIDX","OECD=100","0","Units",,,120,,
"CUR","Current PPPs","SWE","Sweden","2013","2013","OECDIDX","OECD=100","0","Units",,,118,,
"CUR","Current PPPs","SWE","Sweden","2014","2014","OECDIDX","OECD=100","0","Units",,,117,,
"CUR","Current PPPs","SWE","Sweden","2015","2015","OECDIDX","OECD=100","0","Units",,,118,,
"CUR","Current PPPs","SWE","Sweden","2016","2016","OECDIDX","OECD=100","0","Units",,,118,,
"CUR","Current PPPs","SWE","Sweden","2017","2017","OECDIDX","OECD=100","0","Units",,,118,,
"CUR","Current PPPs","SWE","Sweden","2018","2018","OECDIDX","OECD=100","0","Units",,,117,,
"CUR","Current PPPs","SWE","Sweden","2019","2019","OECDIDX","OECD=100","0","Units",,,115,,
"CST","Constant 2015 PPPs","SWE","Sweden","2009","2009","OECDIDX","OECD=100","0","Units",,,115,,
"CST","Constant 2015 PPPs","SWE","Sweden","2010","2010","OECDIDX","OECD=100","0","Units",,,118,,
"CST","Constant 2015 PPPs","SWE","Sweden","2011","2011","OECDIDX","OECD=100","0","Units",,,119,,
"CST","Constant 2015 PPPs","SWE","Sweden","2012","2012","OECDIDX","OECD=100","0","Units",,,116,,
"CST","Constant 2015 PPPs","SWE","Sweden","2013","2013","OECDIDX","OECD=100","0","Units",,,115,,
"CST","Constant 2015 PPPs","SWE","Sweden","2014","2014","OECDIDX","OECD=100","0","Units",,,115,,
"CST","Constant 2015 PPPs","SWE","Sweden","2015","2015","OECDIDX","OECD=100","0","Units",,,117,,
"CST","Constant 2015 PPPs","SWE","Sweden","2016","2016","OECDIDX","OECD=100","0","Units",,,117,,
"CST","Constant 2015 PPPs","SWE","Sweden","2017","2017","OECDIDX","OECD=100","0","Units",,,115,,
"CST","Constant 2015 PPPs","SWE","Sweden","2018","2018","OECDIDX","OECD=100","0","Units",,,115,,
"CST","Constant 2015 PPPs","SWE","Sweden","2019","2019","OECDIDX","OECD=100","0","Units",,,114,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2009","2009","NATUSD","National currency per US dollar","0","Units",,,1.47,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2010","2010","NATUSD","National currency per US dollar","0","Units",,,1.47,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2011","2011","NATUSD","National currency per US dollar","0","Units",,,1.4,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2012","2012","NATUSD","National currency per US dollar","0","Units",,,1.35,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2013","2013","NATUSD","National currency per US dollar","0","Units",,,1.31,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2014","2014","NATUSD","National currency per US dollar","0","Units",,,1.28,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2015","2015","NATUSD","National currency per US dollar","0","Units",,,1.24,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2016","2016","NATUSD","National currency per US dollar","0","Units",,,1.2,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2017","2017","NATUSD","National currency per US dollar","0","Units",,,1.18,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2018","2018","NATUSD","National currency per US dollar","0","Units",,,1.17,,
"PPP","Purchasing Power Parities","CHE","Switzerland","2019","2019","NATUSD","National currency per US dollar","0","Units",,,1.16,,
"CPL","Comparative Price Levels","CHE","Switzerland","2009","2009","OECDIDX","OECD=100","0","Units",,,132,,
"CPL","Comparative Price Levels","CHE","Switzerland","2010","2010","OECDIDX","OECD=100","0","Units",,,137,,
"CPL","Comparative Price Levels","CHE","Switzerland","2011","2011","OECDIDX","OECD=100","0","Units",,,150,,
"CPL","Comparative Price Levels","CHE","Switzerland","2012","2012","OECDIDX","OECD=100","0","Units",,,143,,
"CPL","Comparative Price Levels","CHE","Switzerland","2013","2013","OECDIDX","OECD=100","0","Units",,,144,,
"CPL","Comparative Price Levels","CHE","Switzerland","2014","2014","OECDIDX","OECD=100","0","Units",,,144,,
"CPL","Comparative Price Levels","CHE","Switzerland","2015","2015","OECDIDX","OECD=100","0","Units",,,145,,
"CPL","Comparative Price Levels","CHE","Switzerland","2016","2016","OECDIDX","OECD=100","0","Units",,,140,,
"CPL","Comparative Price Levels","CHE","Switzerland","2017","2017","OECDIDX","OECD=100","0","Units",,,138,,
"CPL","Comparative Price Levels","CHE","Switzerland","2018","2018","OECDIDX","OECD=100","0","Units",,,136,,
"CPL","Comparative Price Levels","CHE","Switzerland","2019","2019","OECDIDX","OECD=100","0","Units",,,136,,
"CUR","Current PPPs","CHE","Switzerland","2009","2009","OECDIDX","OECD=100","0","Units",,,152,,
"CUR","Current PPPs","CHE","Switzerland","2010","2010","OECDIDX","OECD=100","0","Units",,,150,,
"CUR","Current PPPs","CHE","Switzerland","2011","2011","OECDIDX","OECD=100","0","Units",,,153,,
"CUR","Current PPPs","CHE","Switzerland","2012","2012","OECDIDX","OECD=100","0","Units",,,153,,
"CUR","Current PPPs","CHE","Switzerland","2013","2013","OECDIDX","OECD=100","0","Units",,,154,,
"CUR","Current PPPs","CHE","Switzerland","2014","2014","OECDIDX","OECD=100","0","Units",,,154,,
"CUR","Current PPPs","CHE","Switzerland","2015","2015","OECDIDX","OECD=100","0","Units",,,154,,
"CUR","Current PPPs","CHE","Switzerland","2016","2016","OECDIDX","OECD=100","0","Units",,,153,,
"CUR","Current PPPs","CHE","Switzerland","2017","2017","OECDIDX","OECD=100","0","Units",,,151,,
"CUR","Current PPPs","CHE","Switzerland","2018","2018","OECDIDX","OECD=100","0","Units",,,150,,
"CUR","Current PPPs","CHE","Switzerland","2019","2019","OECDIDX","OECD=100","0","Units",,,148,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2009","2009","OECDIDX","OECD=100","0","Units",,,137,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2010","2010","OECDIDX","OECD=100","0","Units",,,137,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2011","2011","OECDIDX","OECD=100","0","Units",,,136,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2012","2012","OECDIDX","OECD=100","0","Units",,,135,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2013","2013","OECDIDX","OECD=100","0","Units",,,134,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2014","2014","OECDIDX","OECD=100","0","Units",,,134,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2015","2015","OECDIDX","OECD=100","0","Units",,,131,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2016","2016","OECDIDX","OECD=100","0","Units",,,130,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2017","2017","OECDIDX","OECD=100","0","Units",,,129,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2018","2018","OECDIDX","OECD=100","0","Units",,,129,,
"CST","Constant 2015 PPPs","CHE","Switzerland","2019","2019","OECDIDX","OECD=100","0","Units",,,128,,
"PPP","Purchasing Power Parities","TUR","Turkey","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.904,,
"PPP","Purchasing Power Parities","TUR","Turkey","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.92,,
"PPP","Purchasing Power Parities","TUR","Turkey","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.966,,
"PPP","Purchasing Power Parities","TUR","Turkey","2012","2012","NATUSD","National currency per US dollar","0","Units",,,1.02,,
"PPP","Purchasing Power Parities","TUR","Turkey","2013","2013","NATUSD","National currency per US dollar","0","Units",,,1.07,,
"PPP","Purchasing Power Parities","TUR","Turkey","2014","2014","NATUSD","National currency per US dollar","0","Units",,,1.1,,
"PPP","Purchasing Power Parities","TUR","Turkey","2015","2015","NATUSD","National currency per US dollar","0","Units",,,1.16,,
"PPP","Purchasing Power Parities","TUR","Turkey","2016","2016","NATUSD","National currency per US dollar","0","Units",,,1.24,,
"PPP","Purchasing Power Parities","TUR","Turkey","2017","2017","NATUSD","National currency per US dollar","0","Units",,,1.37,,
"PPP","Purchasing Power Parities","TUR","Turkey","2018","2018","NATUSD","National currency per US dollar","0","Units",,,1.61,,
"PPP","Purchasing Power Parities","TUR","Turkey","2019","2019","NATUSD","National currency per US dollar","0","Units",,,1.83,,
"CPL","Comparative Price Levels","TUR","Turkey","2009","2009","OECDIDX","OECD=100","0","Units",,,57,,
"CPL","Comparative Price Levels","TUR","Turkey","2010","2010","OECDIDX","OECD=100","0","Units",,,60,,
"CPL","Comparative Price Levels","TUR","Turkey","2011","2011","OECDIDX","OECD=100","0","Units",,,55,,
"CPL","Comparative Price Levels","TUR","Turkey","2012","2012","OECDIDX","OECD=100","0","Units",,,56,,
"CPL","Comparative Price Levels","TUR","Turkey","2013","2013","OECDIDX","OECD=100","0","Units",,,57,,
"CPL","Comparative Price Levels","TUR","Turkey","2014","2014","OECDIDX","OECD=100","0","Units",,,52,,
"CPL","Comparative Price Levels","TUR","Turkey","2015","2015","OECDIDX","OECD=100","0","Units",,,48,,
"CPL","Comparative Price Levels","TUR","Turkey","2016","2016","OECDIDX","OECD=100","0","Units",,,47,,
"CPL","Comparative Price Levels","TUR","Turkey","2017","2017","OECDIDX","OECD=100","0","Units",,,43,,
"CPL","Comparative Price Levels","TUR","Turkey","2018","2018","OECDIDX","OECD=100","0","Units",,,38,,
"CPL","Comparative Price Levels","TUR","Turkey","2019","2019","OECDIDX","OECD=100","0","Units",,,38,,
"CUR","Current PPPs","TUR","Turkey","2009","2009","OECDIDX","OECD=100","0","Units",,,45,,
"CUR","Current PPPs","TUR","Turkey","2010","2010","OECDIDX","OECD=100","0","Units",,,49,,
"CUR","Current PPPs","TUR","Turkey","2011","2011","OECDIDX","OECD=100","0","Units",,,53,,
"CUR","Current PPPs","TUR","Turkey","2012","2012","OECDIDX","OECD=100","0","Units",,,54,,
"CUR","Current PPPs","TUR","Turkey","2013","2013","OECDIDX","OECD=100","0","Units",,,57,,
"CUR","Current PPPs","TUR","Turkey","2014","2014","OECDIDX","OECD=100","0","Units",,,60,,
"CUR","Current PPPs","TUR","Turkey","2015","2015","OECDIDX","OECD=100","0","Units",,,62,,
"CUR","Current PPPs","TUR","Turkey","2016","2016","OECDIDX","OECD=100","0","Units",,,62,,
"CUR","Current PPPs","TUR","Turkey","2017","2017","OECDIDX","OECD=100","0","Units",,,63,,
"CUR","Current PPPs","TUR","Turkey","2018","2018","OECDIDX","OECD=100","0","Units",,,62,,
"CUR","Current PPPs","TUR","Turkey","2019","2019","OECDIDX","OECD=100","0","Units",,,60,,
"CST","Constant 2015 PPPs","TUR","Turkey","2009","2009","OECDIDX","OECD=100","0","Units",,,62,,
"CST","Constant 2015 PPPs","TUR","Turkey","2010","2010","OECDIDX","OECD=100","0","Units",,,64,,
"CST","Constant 2015 PPPs","TUR","Turkey","2011","2011","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","TUR","Turkey","2012","2012","OECDIDX","OECD=100","0","Units",,,71,,
"CST","Constant 2015 PPPs","TUR","Turkey","2013","2013","OECDIDX","OECD=100","0","Units",,,75,,
"CST","Constant 2015 PPPs","TUR","Turkey","2014","2014","OECDIDX","OECD=100","0","Units",,,77,,
"CST","Constant 2015 PPPs","TUR","Turkey","2015","2015","OECDIDX","OECD=100","0","Units",,,79,,
"CST","Constant 2015 PPPs","TUR","Turkey","2016","2016","OECDIDX","OECD=100","0","Units",,,79,,
"CST","Constant 2015 PPPs","TUR","Turkey","2017","2017","OECDIDX","OECD=100","0","Units",,,83,,
"CST","Constant 2015 PPPs","TUR","Turkey","2018","2018","OECDIDX","OECD=100","0","Units",,,82,,
"CST","Constant 2015 PPPs","TUR","Turkey","2019","2019","OECDIDX","OECD=100","0","Units",,,81,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.709,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.702,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.706,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.702,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.695,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.698,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.692,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.689,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.682,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.687,,
"PPP","Purchasing Power Parities","GBR","United Kingdom","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.689,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2009","2009","OECDIDX","OECD=100","0","Units",,,108,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2010","2010","OECDIDX","OECD=100","0","Units",,,106,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2011","2011","OECDIDX","OECD=100","0","Units",,,108,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2012","2012","OECDIDX","OECD=100","0","Units",,,109,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2013","2013","OECDIDX","OECD=100","0","Units",,,110,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2014","2014","OECDIDX","OECD=100","0","Units",,,118,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2015","2015","OECDIDX","OECD=100","0","Units",,,120,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2016","2016","OECDIDX","OECD=100","0","Units",,,107,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2017","2017","OECDIDX","OECD=100","0","Units",,,101,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2018","2018","OECDIDX","OECD=100","0","Units",,,104,,
"CPL","Comparative Price Levels","GBR","United Kingdom","2019","2019","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","GBR","United Kingdom","2009","2009","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","GBR","United Kingdom","2010","2010","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","GBR","United Kingdom","2011","2011","OECDIDX","OECD=100","0","Units",,,101,,
"CUR","Current PPPs","GBR","United Kingdom","2012","2012","OECDIDX","OECD=100","0","Units",,,102,,
"CUR","Current PPPs","GBR","United Kingdom","2013","2013","OECDIDX","OECD=100","0","Units",,,102,,
"CUR","Current PPPs","GBR","United Kingdom","2014","2014","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","GBR","United Kingdom","2015","2015","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","GBR","United Kingdom","2016","2016","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","GBR","United Kingdom","2017","2017","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","GBR","United Kingdom","2018","2018","OECDIDX","OECD=100","0","Units",,,102,,
"CUR","Current PPPs","GBR","United Kingdom","2019","2019","OECDIDX","OECD=100","0","Units",,,101,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2009","2009","OECDIDX","OECD=100","0","Units",,,104,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2010","2010","OECDIDX","OECD=100","0","Units",,,103,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2011","2011","OECDIDX","OECD=100","0","Units",,,102,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2012","2012","OECDIDX","OECD=100","0","Units",,,102,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2013","2013","OECDIDX","OECD=100","0","Units",,,102,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2014","2014","OECDIDX","OECD=100","0","Units",,,102,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2015","2015","OECDIDX","OECD=100","0","Units",,,102,,
